Subject,Course Number,Course Name,Course Code,Workload %
"LATIN","600","Methods of Classical Scholarship","LATIN600","5"
"LATIN","606","Latin Inscriptions","LATIN606","N/A"
"LATIN","698","Ancient Epistemology","LATIN698","N/A"
"LATIN","808","Roman Historiography","LATIN808","N/A"
"LATIN","840","Theory and Practice in Classical Reception Studies","LATIN840","N/A"
"LATIN","865","Roman Religion","LATIN865","N/A"
"LATIN","870","Topics in Roman Literature","LATIN870","42"
"LATIN","875","Classics and Theory","LATIN875","N/A"
"LATIN","880","Dissertation Writing Workshop for Ancient Medieval and Related Fields","LATIN880","N/A"
"LATIN","990","Diss-Precand","LATIN990","N/A"
"LATIN","993","Sem for Instructors","LATIN993","N/A"
"LATIN","995","Diss-Cand","LATIN995","N/A"
"LATINOAM","102","First Year Seminar in Latina/o Studies","LATINOAM102","N/A"
"LATINOAM","103","First Year Seminar in Latina/o Studies","LATINOAM103","N/A"
"LATINOAM","204","Themes in Latina/o Studies","LATINOAM204","24"
"LATINOAM","213","Introduction to Latina/o Studies","LATINOAM213","18"
"LATINOAM","224","Spanish for Heritage Language Learners","LATINOAM224","40"
"LATINOAM","232","Visualizing Power and Resistance in Colonial Latin America","LATINOAM232","N/A"
"LATINOAM","243","Latina Women in the U.S.","LATINOAM243","14"
"LATINOAM","301","Topics in Latina/o Studies","LATINOAM301","N/A"
"LATINOAM","304","American Immigration","LATINOAM304","9"
"LATINOAM","307","Spanish Language Internship Project","LATINOAM307","5"
"LATINOAM","310","Latina/o Studies and the Social Sciences","LATINOAM310","4"
"LATINOAM","311","Latina/o Studies and the Humanities","LATINOAM311","19"
"LATINOAM","313","Cuba and its Diaspora","LATINOAM313","42"
"LATINOAM","315","Latino/a/e History as U.S. History","LATINOAM315","N/A"
"LATINOAM","327","Latina/Latino Literature of the U.S.","LATINOAM327","15"
"LATINOAM","336","Latina/o Theatre for Social Change","LATINOAM336","N/A"
"LATINOAM","361","Principles and Practices of Teaching ESL in Migrant Communities","LATINOAM361","N/A"
"LATINOAM","365","Migrants: Understanding the Inequities in the US Agricultural Workforce","LATINOAM365","67"
"LATINOAM","373","History of the U.S. West","LATINOAM373","28"
"LATINOAM","380","Studies in Transnational Media","LATINOAM380","N/A"
"LATINOAM","381","Latinas/Latinos and the Media","LATINOAM381","N/A"
"LATINOAM","385","Immigration Law: Critical Approaches to Contemporary Issues","LATINOAM385","42"
"LATINOAM","386","PALMA: Tutoring Latino/as and Exploring Race and Ethnicity in the Latino Community","LATINOAM386","N/A"
"LATINOAM","388","Field Study","LATINOAM388","N/A"
"LATINOAM","389","Reading Course in Latina/o Studies","LATINOAM389","N/A"
"LATINOAM","404","Latinas/os in the U. S.: Social Problems and Social Issues","LATINOAM404","N/A"
"LATINOAM","405","Topics in Latina/o Studies","LATINOAM405","31"
"LATINOAM","420","Latin American & Latino/a Film Studies","LATINOAM420","29"
"LATINOAM","440","Topics in Latina/o Studies - Spanish Language","LATINOAM440","N/A"
"LATINOAM","498","Seminar Latina/o Std","LATINOAM498","N/A"
"LATINOAM","504","Am IMM:Soc Persp","LATINOAM504","N/A"
"LATINOAM","601","Topics in Latina/o Studies","LATINOAM601","78"
"LATINOAM","618","Interdisciplinary Approaches to Latina/o Studies","LATINOAM618","N/A"
"LATINOAM","899","Special Research","LATINOAM899","N/A"
"LAW","400","Election Administration","LAW400","N/A"
"LAW","404","SexualOrien/GenderID & the Law","LAW404","N/A"
"LAW","405","Law, Digital Tech, and Society","LAW405","N/A"
"LAW","406","Real Estate Transactions","LAW406","29"
"LAW","408","Public Interest Litig Ethics","LAW408","12"
"LAW","409","Gun Control","LAW409","N/A"
"LAW","410","Clean Energy & Climate Chg Law","LAW410","N/A"
"LAW","411","Unicorns/ Negot Ven Cap Invest","LAW411","N/A"
"LAW","412","Ethics, Moral Theory & the Law","LAW412","N/A"
"LAW","413","Emerging Issues in Poverty Law","LAW413","N/A"
"LAW","414","Jurisprudence of Sport","LAW414","N/A"
"LAW","416","State Government Law & Policy","LAW416","N/A"
"LAW","416","State Constitutional Law","LAW416","N/A"
"LAW","417","Jurisprudence and Legal Theory","LAW417","N/A"
"LAW","419","Econ Exploit & Abuse of Rights","LAW419","N/A"
"LAW","419","Applied Policy Lab","LAW419","N/A"
"LAW","421","Law&Slavery:Reopen a Cold Case","LAW421","N/A"
"LAW","422","The Laws of Change","LAW422","N/A"
"LAW","424","Tax Policy Seminar","LAW424","10"
"LAW","425","Topics in Criminal Law Theory","LAW425","N/A"
"LAW","427","Race, Law, and Citizenship","LAW427","N/A"
"LAW","428","Evidence Practicum","LAW428","N/A"
"LAW","429","Federal Prosecution & Defense","LAW429","0"
"LAW","430","Crit Race Theory/Clinical Prac","LAW430","N/A"
"LAW","431","Race and International Law","LAW431","N/A"
"LAW","431","Reimagining Equal Protection","LAW431","N/A"
"LAW","432","Tax Plan for Real Estate Trans","LAW432","N/A"
"LAW","433","Transactional Drafting","LAW433","32"
"LAW","434","Changing Paradigms/ Corp L&Reg","LAW434","N/A"
"LAW","435","Law Firm Careers/Evolv Prof","LAW435","4"
"LAW","437","Tax Planning for Corp Transac","LAW437","N/A"
"LAW","438","Technology Transactions","LAW438","9"
"LAW","439","Title IX and Higher Education","LAW439","N/A"
"LAW","440","International Law Workshop","LAW440","N/A"
"LAW","441","Civil Rights & Civil Procedure","LAW441","N/A"
"LAW","442","Private Law Theory","LAW442","N/A"
"LAW","443","Theoretical Persp on Crim Proc","LAW443","N/A"
"LAW","444","Patent Litigation","LAW444","N/A"
"LAW","445","Sustainability and International Trade","LAW445","N/A"
"LAW","445","Int'l and Envt'l Tax Relations","LAW445","N/A"
"LAW","447","Local Government Practicum","LAW447","N/A"
"LAW","448","Business Planning","LAW448","7"
"LAW","449","Citizenship, Immig & the Const","LAW449","N/A"
"LAW","450","Law in Rural America","LAW450","64"
"LAW","451","Global Constitutionalism","LAW451","29"
"LAW","452","Topics in Military Law","LAW452","10"
"LAW","453","Law and Philosophy Workshop","LAW453","N/A"
"LAW","455","American Indian Law Workshop","LAW455","N/A"
"LAW","456","Government Relations Practicum","LAW456","N/A"
"LAW","457","Nuts /Bolts of Estate Planning","LAW457","N/A"
"LAW","458","Regulating by the Numbers: Benefit-Cost Analysis and OIRA Review","LAW458","N/A"
"LAW","459","The Law and the History of Economic Institutions of Capitalism","LAW459","N/A"
"LAW","459","Economic Liberty in Early America","LAW459","N/A"
"LAW","460","The Legal Imagination","LAW460","N/A"
"LAW","461","UN Human Rights Practicum","LAW461","N/A"
"LAW","462","Civil Rights: Latinos and the Law","LAW462","N/A"
"LAW","463","Right of Assembly","LAW463","N/A"
"LAW","464","Human Dignity","LAW464","42"
"LAW","465","Cur Iss in Fed Voting Rts Litg","LAW465","N/A"
"LAW","466","Law and Psychology","LAW466","N/A"
"LAW","467","Life, Death, Love and the Law","LAW467","N/A"
"LAW","468","Technology, Law, and Society","LAW468","N/A"
"LAW","469","Reproductive Rights & Justice","LAW469","6"
"LAW","470","Intellectual Property Practice","LAW470","N/A"
"LAW","472","Health Discrimination","LAW472","N/A"
"LAW","475","Psych-Informed Lawyering","LAW475","3"
"LAW","476","Corporations and Human Rights","LAW476","N/A"
"LAW","477","Antitrust:Mergers&Acquisitions","LAW477","N/A"
"LAW","477","Select Course | LAW 477","LAW477","N/A"
"LAW","479","Collective Bargain&Arbitration","LAW479","N/A"
"LAW","480","MDefenders","LAW480","45"
"LAW","481","MDefenders","LAW481","N/A"
"LAW","482","Law and Theology","LAW482","N/A"
"LAW","483","Judicial Clerkships","LAW483","24"
"LAW","484","Sports Coll Bargain Agreements","LAW484","N/A"
"LAW","486","Couns & Advocacy in Antitrust","LAW486","N/A"
"LAW","487","Legislative Draft Skills&Pract","LAW487","N/A"
"LAW","488","Documentary and the Law","LAW488","N/A"
"LAW","490","Family Law Practicum","LAW490","N/A"
"LAW","492","Employment Law Skills & Pract","LAW492","N/A"
"LAW","492","Adv Lgl Writing:Employment Law","LAW492","N/A"
"LAW","495","Reforming Redistricting/ MICRC","LAW495","N/A"
"LAW","496","National Security Law","LAW496","N/A"
"LAW","497","Entertainment Transactions","LAW497","N/A"
"LAW","498","Adv Legal Writing: Persu&Story","LAW498","6"
"LAW","499","Private Equity","LAW499","N/A"
"LAW","500","Cybersecurity","LAW500","N/A"
"LAW","501","Racial Justice in America","LAW501","N/A"
"LAW","502","Corp Governance&Invest Banking","LAW502","N/A"
"LAW","502","Corp Governance&Invest Banking","LAW502","N/A"
"LAW","503","Data Privacy Law","LAW503","15"
"LAW","504","Antitrust and IP","LAW504","N/A"
"LAW","506","Internal Investigations","LAW506","44"
"LAW","508","Modern Amer Legal History","LAW508","21"
"LAW","509","Startups & Venture Capital","LAW509","N/A"
"LAW","510","Civil Procedure","LAW510","13"
"LAW","515","Sales and Secured Financing","LAW515","N/A"
"LAW","516","Formation of the Common Law","LAW516","2"
"LAW","518","Race and the Law","LAW518","21"
"LAW","520","Contracts","LAW520","33"
"LAW","525","Regulating Contagion/ Leg Hist","LAW525","N/A"
"LAW","526","Civil Rights in Federal Courts","LAW526","50"
"LAW","530","Criminal Law","LAW530","20"
"LAW","534","Energy Law","LAW534","47"
"LAW","536","Nat'l Security & Civ Liberties","LAW536","4"
"LAW","538","Constitutional Equality","LAW538","N/A"
"LAW","540","Introduction to Constitutional Law","LAW540","33"
"LAW","548","Business Economics for Lawyers","LAW548","N/A"
"LAW","550","Comp & Int'l Competition Law","LAW550","26"
"LAW","552","Race, Law, and History","LAW552","32"
"LAW","560","Property","LAW560","58"
"LAW","569","Legislation and Regulation","LAW569","32"
"LAW","575","Public Lands & Natural Res Law","LAW575","25"
"LAW","575","Natural Resources Law","LAW575","N/A"
"LAW","576","International Bankruptcy","LAW576","N/A"
"LAW","577","Intellectual Property Survey","LAW577","57"
"LAW","578","Critical Issues in Law&Develop","LAW578","N/A"
"LAW","580","Torts","LAW580","23"
"LAW","586","Conflict of Laws","LAW586","N/A"
"LAW","589","Policy Wksh: Mich Court Reform","LAW589","N/A"
"LAW","593","Legal Practice Skills I","LAW593","11"
"LAW","594","Legal Practice Skills II","LAW594","29"
"LAW","598","Legal Pract:Writing & Analysis","LAW598","N/A"
"LAW","600","Diplomacy, Power Pol&Int'l Law","LAW600","N/A"
"LAW","601","Administrative Law","LAW601","37"
"LAW","602","Int'l Investment Law & Arbitr","LAW602","N/A"
"LAW","602","Int'l Investment Law","LAW602","N/A"
"LAW","603","Budget and Appropriations Law","LAW603","N/A"
"LAW","605","Crimmigration","LAW605","N/A"
"LAW","606","Transnational Law","LAW606","N/A"
"LAW","607","Constitutional Law in China","LAW607","N/A"
"LAW","607","Immigration Consequences of Crime","LAW607","N/A"
"LAW","608","Advanced Legal Research","LAW608","N/A"
"LAW","609","Employment Law","LAW609","N/A"
"LAW","611","Corporate Compliance:Pol&Pract","LAW611","N/A"
"LAW","611","Corporate Compliance","LAW611","N/A"
"LAW","612","Alternative Dispute Resolution","LAW612","38"
"LAW","613","Startups","LAW613","7"
"LAW","614","Venture Capital","LAW614","N/A"
"LAW","615","Consr Bankruptcy&Household Fin","LAW615","N/A"
"LAW","616","Bloodfeuds","LAW616","N/A"
"LAW","617","Anatomy of a Commercial Trial","LAW617","12"
"LAW","619","Constitutional Transition","LAW619","N/A"
"LAW","620","Disability Rights","LAW620","N/A"
"LAW","621","Law&Pol'y Trade Invest LatinAm","LAW621","N/A"
"LAW","622","Feedback Loops","LAW622","1"
"LAW","623","Commercial Arbitration","LAW623","32"
"LAW","624","Federal Criminal Law","LAW624","N/A"
"LAW","625","Music Copyright","LAW625","N/A"
"LAW","625","Immigration Law Practicum","LAW625","N/A"
"LAW","626","Immigrant Justice Lab","LAW626","42"
"LAW","627","Dialogue Across Difference","LAW627","N/A"
"LAW","628","Animal Law","LAW628","54"
"LAW","629","The Startup General Counsel","LAW629","N/A"
"LAW","629","General Counsel","LAW629","N/A"
"LAW","630","International Law","LAW630","23"
"LAW","631","Intro. to Const'l Law and American Legal Process","LAW631","27"
"LAW","632","Law of Evidentiary Privilege","LAW632","N/A"
"LAW","632","Classical Liberal/ Rule of Law","LAW632","N/A"
"LAW","633","Copyright","LAW633","34"
"LAW","634","Water Wars/Great Lakes","LAW634","31"
"LAW","635","Corporate Finance","LAW635","2"
"LAW","636","Islamophobia and the Law","LAW636","N/A"
"LAW","636","Movement Lawyering: Past & Present","LAW636","N/A"
"LAW","637","Bankruptcy","LAW637","38"
"LAW","638","Electronic&Class Action Discov","LAW638","N/A"
"LAW","639","Technology, Law, and Society","LAW639","N/A"
"LAW","639","Litigation Technology","LAW639","N/A"
"LAW","640","Critical Race Theory","LAW640","N/A"
"LAW","641","Crim Just: Invest&Police Prac","LAW641","45"
"LAW","642","Mass Incarceration","LAW642","N/A"
"LAW","643","Crim Procedure: Bail to Post Conviction Review","LAW643","2"
"LAW","644","Intro to Inc Tax of Business","LAW644","3"
"LAW","646","Chinese Constitutionalism","LAW646","81"
"LAW","648","Advanced Constitutional Interp","LAW648","N/A"
"LAW","648","Constitutional Interpretation","LAW648","67"
"LAW","650","Mutual Funds, ETFs&Priv Equity","LAW650","N/A"
"LAW","651","Economic Analysis of Law","LAW651","N/A"
"LAW","652","Commercial Law: Sec Trans&Mtgs","LAW652","42"
"LAW","653","Employment Discrimination","LAW653","55"
"LAW","654","Ethics for Business Lawyers","LAW654","0"
"LAW","656","Editing, Advocacy, and AI","LAW656","N/A"
"LAW","657","Enterprise Organization","LAW657","31"
"LAW","658","Entertainment Law","LAW658","1"
"LAW","659","Capital Markets Regulation","LAW659","21"
"LAW","660","Boundaries of Citizenship","LAW660","68"
"LAW","661","Int'l Law of Climate Change","LAW661","N/A"
"LAW","662","Digital Lawyering:Advocacy/ AI","LAW662","15"
"LAW","662","AI Sandbox","LAW662","12"
"LAW","663","Legal Tech Literacy&Leadership","LAW663","2"
"LAW","664","European Union Law","LAW664","21"
"LAW","666","Music Copyright","LAW666","N/A"
"LAW","667","Leadership for Lawyers","LAW667","N/A"
"LAW","669","Evidence","LAW669","14"
"LAW","670","Gender and Law","LAW670","7"
"LAW","672","Water Wars: Policy Development and Advocacy for the Great Lakes","LAW672","N/A"
"LAW","673","Family Law","LAW673","24"
"LAW","674","Rules of Play:  Sports and Games as Legal Systems","LAW674","14"
"LAW","675","Federal Antitrust","LAW675","26"
"LAW","676","Contracting in Complex Transac","LAW676","2"
"LAW","677","Federal Courts","LAW677","54"
"LAW","678","International Finance","LAW678","N/A"
"LAW","679","Environmental Law and Policy","LAW679","63"
"LAW","680","Constitutionalism in South Africa","LAW680","24"
"LAW","681","First Amendment","LAW681","34"
"LAW","682","Int'l Environment Law & Policy","LAW682","N/A"
"LAW","684","Health Law","LAW684","61"
"LAW","685","Design Fulfilling Life in Law","LAW685","0"
"LAW","686","Federal Indian Law","LAW686","27"
"LAW","687","Immigration and Nationality","LAW687","N/A"
"LAW","688","Adv Topics/ Administrative Law","LAW688","N/A"
"LAW","689","The Right to Bear Arms in Criminal Practice","LAW689","N/A"
"LAW","690","Consumer Bankruptcy","LAW690","11"
"LAW","691","International Tax","LAW691","N/A"
"LAW","693","Jurisdiction and Choice Of Law","LAW693","53"
"LAW","694","International Litigation","LAW694","70"
"LAW","695","International Trade Law","LAW695","58"
"LAW","696","Rsrch and Analysis in Amer Law","LAW696","7"
"LAW","698","Making of Civil Law","LAW698","N/A"
"LAW","699","Labor Law","LAW699","35"
"LAW","700","Japanese Law","LAW700","N/A"
"LAW","701","Africa in the Global Leg Syst","LAW701","10"
"LAW","702","Insurance Law and Policy","LAW702","N/A"
"LAW","703","Legal Issues/Autonomous Veh","LAW703","N/A"
"LAW","705","Mergers and Acquisitions","LAW705","6"
"LAW","708","Local Government","LAW708","48"
"LAW","709","Financial Regulation","LAW709","N/A"
"LAW","710","Employee Benefits & Exec Comp","LAW710","N/A"
"LAW","711","Law of the Internet","LAW711","N/A"
"LAW","712","Negotiation","LAW712","15"
"LAW","713","Labor&Empl Law/ Indian Country","LAW713","N/A"
"LAW","716","Complex Litigation","LAW716","2"
"LAW","717","International IP","LAW717","N/A"
"LAW","718","Jurisprudence","LAW718","N/A"
"LAW","719","Good with Words","LAW719","17"
"LAW","719","Teams and Talent","LAW719","6"
"LAW","720","Stockholder Litigation","LAW720","N/A"
"LAW","721","Phil App to Ethical Dec Making","LAW721","N/A"
"LAW","723","Corporate Lawyer: Law & Ethics","LAW723","33"
"LAW","724","International Refugee Law","LAW724","30"
"LAW","725","Securities Reg Practicum","LAW725","N/A"
"LAW","726","Partnership Tax","LAW726","N/A"
"LAW","727","Patent Law","LAW727","30"
"LAW","729","Innovation Platform","LAW729","6"
"LAW","730","Appellate Advoc:Skills & Pract","LAW730","80"
"LAW","731","Legal Ethics and Professional Responsibility","LAW731","13"
"LAW","732","Joint Ventures Practicum","LAW732","N/A"
"LAW","733","High Stakes Litig & Modern Discov","LAW733","N/A"
"LAW","735","Land Use Law and Policy","LAW735","N/A"
"LAW","736","Consr Class Actns & Cmplx Litg","LAW736","N/A"
"LAW","737","Higher Education Law","LAW737","63"
"LAW","738","Remedies","LAW738","N/A"
"LAW","739","Corp Social Resp: Reg&Crim App","LAW739","11"
"LAW","740","Tribal Law","LAW740","17"
"LAW","741","Interdisciplinary Problem Solving","LAW741","29"
"LAW","742","Film Law","LAW742","5"
"LAW","743","Securities Regulation","LAW743","46"
"LAW","744","International Human Rights Law","LAW744","34"
"LAW","745","Sex Equality","LAW745","N/A"
"LAW","747","Taxation of Individual Income","LAW747","13"
"LAW","748","Art Law","LAW748","10"
"LAW","749","Corporate Taxation","LAW749","N/A"
"LAW","750","Corporate Reorganization","LAW750","N/A"
"LAW","751","Accounting for Lawyers","LAW751","5"
"LAW","752","Civil Rts: Slavery&Trafficking","LAW752","N/A"
"LAW","753","Trial Advocacy/Civil","LAW753","10"
"LAW","755","Trusts and Estates I","LAW755","57"
"LAW","756","Comparative Human Rights Law","LAW756","36"
"LAW","760","Trademarks and Unfair Competition","LAW760","36"
"LAW","761","Water Law","LAW761","N/A"
"LAW","763","Foreign Affairs","LAW763","N/A"
"LAW","764","Women's Human Rights","LAW764","59"
"LAW","765","Leadership Bootcamp","LAW765","N/A"
"LAW","765","Education Law and Policy","LAW765","N/A"
"LAW","766","International Arbitration","LAW766","N/A"
"LAW","767","Mediation","LAW767","2"
"LAW","768","21st C. Infrastr/Lawyer's Role","LAW768","N/A"
"LAW","770","Curr Issues in Mergers & Aquis","LAW770","N/A"
"LAW","771","Progres Prosecution: Law&Pol'y","LAW771","N/A"
"LAW","772","Corporate & White Collar Crime","LAW772","N/A"
"LAW","773","Peacemaking in State Just Sys","LAW773","N/A"
"LAW","776","Financ Mkts: Reg, Pol'y &Trans","LAW776","N/A"
"LAW","776","Law and the Idea of the Market","LAW776","N/A"
"LAW","778","The Law of Incarceration Practicum","LAW778","N/A"
"LAW","779","The Law of Incarceration","LAW779","31"
"LAW","779","Prisons and the Law","LAW779","N/A"
"LAW","780","Human Rights: Themes and Var","LAW780","N/A"
"LAW","781","FDA Law","LAW781","N/A"
"LAW","782","Philosophy of Law: Sel Topics","LAW782","17"
"LAW","784","Unjustified Enrichment","LAW784","N/A"
"LAW","784","Responding to Wrongdoing","LAW784","11"
"LAW","785","Int'l Criminal Law","LAW785","36"
"LAW","786","History of International Law","LAW786","24"
"LAW","787","Impact of Hum Rts on Int Law","LAW787","N/A"
"LAW","787","Managing Crisis/ Corp Distress","LAW787","N/A"
"LAW","788","Habeas Corpus","LAW788","88"
"LAW","789","Deal Skills","LAW789","25"
"LAW","790","Early Amer Legal History","LAW790","35"
"LAW","791","Environmental Crimes","LAW791","56"
"LAW","792","Sports Law","LAW792","7"
"LAW","793","Voting Rights / Election Law","LAW793","21"
"LAW","794","Senior Judge Seminar II","LAW794","3"
"LAW","795","Crimes Against Vulnerable Comm","LAW795","12"
"LAW","795","Course Assistant Seminar","LAW795","N/A"
"LAW","797","Model Rules and Beyond","LAW797","1"
"LAW","798","Adv Problem Solving Initiative","LAW798","N/A"
"LAW","799","Senior Judge Seminar","LAW799","4"
"LAW","802","Topics in Private Law Theory","LAW802","N/A"
"LAW","803","Advocacy for Underdogs","LAW803","40"
"LAW","804","Law and Finance","LAW804","N/A"
"LAW","805","Environmental Justice","LAW805","71"
"LAW","806","Chinese Corporation","LAW806","N/A"
"LAW","807","Civil Rights Litigation","LAW807","46"
"LAW","809","Cross-Border Mergers & Acquis","LAW809","N/A"
"LAW","810","Corp Social Resp: Reg&Crim App","LAW810","N/A"
"LAW","810","Business and Human Rights","LAW810","N/A"
"LAW","811","International Project Finance","LAW811","11"
"LAW","812","Islamic Law","LAW812","N/A"
"LAW","813","Substantive Due Process","LAW813","N/A"
"LAW","814","Law&Diplomacy: African Nations","LAW814","62"
"LAW","815","Public Law Workshop","LAW815","41"
"LAW","816","Private Agreements, Pub Values","LAW816","N/A"
"LAW","816","AI Reg: US/EU/Asian Persp","LAW816","N/A"
"LAW","817","Adv Topics/ Administrative Law","LAW817","19"
"LAW","818","Antitrust: Hot Topics","LAW818","N/A"
"LAW","819","Transgender Law and Politics","LAW819","N/A"
"LAW","821","Law of Abundance","LAW821","N/A"
"LAW","822","Women, Peace and Security","LAW822","N/A"
"LAW","823","Property and Envt'l Ethics","LAW823","N/A"
"LAW","824","Transnat Law:Forced Lab Colloq","LAW824","N/A"
"LAW","825","Legal Iss/ Tribal Economic Dev","LAW825","N/A"
"LAW","826","Law and Policy of Repair","LAW826","N/A"
"LAW","827","Intellectual Property Workshop","LAW827","N/A"
"LAW","828","Social Justice and the Law","LAW828","N/A"
"LAW","830","The Future of Money","LAW830","54"
"LAW","831","International Commercial Transactions","LAW831","13"
"LAW","834","Problems in Const'l Theory","LAW834","N/A"
"LAW","835","Law & Econ Development: India","LAW835","N/A"
"LAW","836","The United Nations","LAW836","42"
"LAW","837","Rebuilding American Democracy","LAW837","N/A"
"LAW","837","Int'l Law/Private Practitioner","LAW837","N/A"
"LAW","838","Law of Armed Conflict","LAW838","16"
"LAW","839","Innovation in Life Sciences","LAW839","79"
"LAW","842","Envt'l Law:Gaps&Uninten Conseq","LAW842","N/A"
"LAW","843","Impact of 9/11 on Int'l Law","LAW843","N/A"
"LAW","843","Foreign Affairs","LAW843","N/A"
"LAW","844","Autonomous Vehicles & the Law","LAW844","N/A"
"LAW","845","Refugee Rights Workshop","LAW845","N/A"
"LAW","845","Law, Social Mov & Just: Lat Am","LAW845","N/A"
"LAW","846","Impact Litigation","LAW846","N/A"
"LAW","847","Civil Rts: Slavery&Trafficking","LAW847","N/A"
"LAW","848","Cities & States as Plaintiffs","LAW848","N/A"
"LAW","849","Pro Bono and BigLaw","LAW849","39"
"LAW","850","Select Course | LAW 850","LAW850","N/A"
"LAW","850","Liberalism and Its Critics","LAW850","N/A"
"LAW","851","Legal History Workshop","LAW851","45"
"LAW","853","Approaches to Legal History","LAW853","N/A"
"LAW","854","Anti-corruption Law & Practice","LAW854","N/A"
"LAW","855","The Revolution in Corporate Law","LAW855","N/A"
"LAW","857","Income Tax Treaties","LAW857","N/A"
"LAW","858","Legal Risk Management","LAW858","58"
"LAW","859","Race, Sex&Religion/ US Prisons","LAW859","N/A"
"LAW","860","Student Scholarship Workshop","LAW860","N/A"
"LAW","861","Law and Economics Workshop","LAW861","N/A"
"LAW","862","Cryptocurrency Regulation","LAW862","N/A"
"LAW","863","Forensic Science and the Law","LAW863","N/A"
"LAW","864","Prices and Pricing","LAW864","N/A"
"LAW","865","Law of American Federalism","LAW865","45"
"LAW","866","Taxation and Poverty","LAW866","N/A"
"LAW","867","Antitrust and Democracy","LAW867","N/A"
"LAW","868","Greek Literature for Lawyers","LAW868","N/A"
"LAW","869","Legal Chall for an Aging Popul","LAW869","N/A"
"LAW","870","IP and Social Norms","LAW870","N/A"
"LAW","871","Power&Soc Just in Contract Law","LAW871","N/A"
"LAW","872","Congressional Investigations","LAW872","29"
"LAW","873","Legislation","LAW873","32"
"LAW","874","Advanced Copyright Law Topics","LAW874","N/A"
"LAW","875","Privacy, Tech & 4th Amendment","LAW875","N/A"
"LAW","877","Law in Slavery and Freedom","LAW877","N/A"
"LAW","878","State Supreme Court Practice","LAW878","N/A"
"LAW","878","Climate Change Law, History, and Policy","LAW878","N/A"
"LAW","879","Copyright, Libraries & Ebooks","LAW879","N/A"
"LAW","880","Status Manip & Immigration Law","LAW880","N/A"
"LAW","881","Ethics, Justice & Int'l Law","LAW881","N/A"
"LAW","882","History of the Corporation","LAW882","N/A"
"LAW","883","Intro to Space Law and Policy","LAW883","N/A"
"LAW","883","Introduction to Space Law","LAW883","N/A"
"LAW","885","Mini-Seminar","LAW885","N/A"
"LAW","886","Mini-Seminar II","LAW886","N/A"
"LAW","887","Shakespeare and the Law","LAW887","N/A"
"LAW","888","Global Animal Law","LAW888","N/A"
"LAW","889","History in Constitutional Litigation","LAW889","N/A"
"LAW","890","Curr Issues in Corp Governance","LAW890","N/A"
"LAW","890","Topics in Sports Law","LAW890","N/A"
"LAW","891","Startup Formatn, Funding&Exits","LAW891","N/A"
"LAW","892","Contract Theory","LAW892","N/A"
"LAW","893","Presidential Powers","LAW893","N/A"
"LAW","894","Good Life/Government","LAW894","N/A"
"LAW","894","Judicial Decisionmaking","LAW894","77"
"LAW","895","White Collar Crime Pol'y&Pract","LAW895","N/A"
"LAW","896","Critical Race Theory","LAW896","N/A"
"LAW","897","Artificial Intell and the Law","LAW897","65"
"LAW","898","Mental Health, Law, and Policy","LAW898","26"
"LAW","898","Mental Health, Law, and Policy","LAW898","27"
"LAW","899","Law of War","LAW899","N/A"
"LAW","899","Lib v Authoritarian Int'l Law","LAW899","N/A"
"LAW","900","Research","LAW900","N/A"
"LAW","901","Civil Rights Litig Initiative","LAW901","45"
"LAW","902","Student Directed Work","LAW902","N/A"
"LAW","903","1L Advocacy Clinic","LAW903","N/A"
"LAW","904","Civil Rights Litig Initiat Sem","LAW904","N/A"
"LAW","906","Int'l Transactions Clinic","LAW906","N/A"
"LAW","907","Int'l Transactions Clinic","LAW907","N/A"
"LAW","910","Child Advocacy Clinic","LAW910","N/A"
"LAW","911","Child Advocacy Clinic Seminar","LAW911","N/A"
"LAW","914","AI Law & Policy Clinic","LAW914","N/A"
"LAW","915","AI Law & Policy Clinic Seminar","LAW915","N/A"
"LAW","920","Civil-Criminal Litigation Clnc","LAW920","90"
"LAW","921","Civil-Criminal Litig Clnc Sem","LAW921","77"
"LAW","927","Crim Appellate Practice","LAW927","N/A"
"LAW","928","Criminal Appel Pract Field","LAW928","N/A"
"LAW","929","Child Welfare Appellate Clinic","LAW929","N/A"
"LAW","930","Envt'l Law & Sustain Clinic","LAW930","44"
"LAW","931","Envt'l Law & Sustain Clnc Sem","LAW931","11"
"LAW","933","Tax & Estate Planning Clinic","LAW933","N/A"
"LAW","934","Tax & Estate Planning Clnc Sem","LAW934","N/A"
"LAW","935","Law&Econ Dev: India Supplement","LAW935","N/A"
"LAW","938","South Africa Externship","LAW938","N/A"
"LAW","939","South Africa Externship Sem","LAW939","N/A"
"LAW","940","Full-Time Externship","LAW940","N/A"
"LAW","941","Full-Time Externship Seminar","LAW941","N/A"
"LAW","942","Law Practicum Research","LAW942","N/A"
"LAW","943","India Externship","LAW943","N/A"
"LAW","944","Advanced Externship","LAW944","N/A"
"LAW","945","Semester Study Abroad","LAW945","N/A"
"LAW","946","Semester Study Abroad Paper","LAW946","N/A"
"LAW","947","Geneva Externship","LAW947","N/A"
"LAW","948","Geneva Externship Seminar","LAW948","N/A"
"LAW","949","Externship Paper","LAW949","N/A"
"LAW","951","Human Trafficking&Immig Clinic","LAW951","N/A"
"LAW","952","Juvenile Justice Clinic","LAW952","N/A"
"LAW","953","Juvenile Justice Clinic Sem","LAW953","N/A"
